instance_id,sentence,target_word,predicted_sense,gold_sense,gold_sense_key,score,is_correct
d001.s084.t004,"At the same time , the Johns Hopkins team and others are rushing to pinpoint other tumor-suppressor genes .",genes,gene.n.01,gene.n.01,gene%1:08:00::,0.011401364579796791,True
d001.s085.t006,"Dr. Vogelstein hopes soon to isolate one on chromosome 18 , also involved in colon cancer .",cancer,cancer.n.01,cancer.n.01,cancer%1:26:00::,1.57712721824646,True
d001.s086.t009,"Ray White in Utah and Walter Bodmer , a researcher in Great Britain , are close to finding another gene involved with some types of colon cancer , thought to be on chromosome 5 .",chromosome,chromosome.n.01,chromosome.n.01,chromosome%1:08:00::,1.0792173147201538,True
d001.s087.t010,Dr. Minna believes people who inherit a defective gene somewhere on one of their two copies of chromosome 3 are especially prone to lung cancer .,cancer,cancer.n.01,cancer.n.01,cancer%1:26:00::,1.7463650703430176,True
d001.s088.t011,"Recently , he and others reported that the retinoblastoma suppressor gene may also be involved in some lung cancers , as well as several other more common cancers , too .",cancers,cancer.n.01,cancer.n.01,cancer%1:26:00::,0.9836097955703735,True
d001.s089.t004,"Where these discoveries will lead , scientists can only speculate .",speculate,speculate.v.01,speculate.v.02,speculate%2:32:00::,2.285268545150757,False
d001.s090.t015,"Already two major pharmaceutical companies , the Squibb unit of Bristol-Myers Squibb Co. and Hoffmann-La Roche Inc. , are collaborating with gene hunters to turn the anticipated cascade of discoveries into predictive tests and , maybe , new therapies .",therapies,therapy.n.01,therapy.n.01,therapy%1:04:00::,-1.1122545003890991,True
d001.s091.t013,Some researchers say new cancer drugs to slow or reverse tumor growth may be based on the suppressor proteins normally produced by the genes .,genes,gene.n.01,gene.n.01,gene%1:08:00::,0.2839542031288147,True
d001.s092.t008,The idea would be to administer to patients the growth-controlling proteins made by healthy versions of the damaged genes .,genes,gene.n.01,gene.n.01,gene%1:08:00::,0.6573958992958069,True
d001.s093.t006,"It may even be possible to replace defective genes with healthy versions , though no one has come close to doing that so far .",come close,,come_close.v.01,come_close%2:41:00::,-inf,False
d001.s094.t008,"In any case , says Dr. Minna of the National Cancer Institute , `` We 're witnessing the discovery of one of the most important steps in the genesis of cancer .",cancer,cancer.n.01,cancer.n.01,cancer%1:26:00::,0.7129747867584229,True
d002.s000.t004,"Why ca not we teach our children to read , write and reckon ?",reckon,calculate.v.01,calculate.v.01,reckon%2:31:01::,1.9405498504638672,True
d002.s001.t000,"It 's not that we do not know how to , because we do .",know,know.v.01,know.v.02,know%2:31:03::,3.6343679428100586,False
d002.s002.t000,It 's that we do not want to .,want,desire.v.01,desire.v.01,want%2:37:00::,2.2949283123016357,True
d002.s003.t018,"And the reason we do not want to is that effective education would require us to relinquish some cherished metaphysical beliefs about human nature in general and the human nature of young people in particular , well as to violate some cherished vested interests .",interests,interest.n.01,interest.n.01,interest%1:09:00::,1.6856193542480469,True
d002.s004.t011,"These beliefs so dominate our educational establishment , our media , our politicians , and even our parents that it seems almost blasphemous to challenge them .",challenge,challenge.v.02,challenge.v.01,challenge%2:32:01::,2.9687514305114746,False
d002.s005.t001,Here is an example .,example,example.n.01,example.n.01,example%1:09:00::,3.7363955974578857,True
d002.s006.t010,"If I were to ask a sample of American parents , `` Do you wish the elementary schools to encourage creativity in your children ? `` the near-unanimous answer would be , `` Yes , of course . ``",of course,,naturally.r.01,of_course%4:02:00::,-inf,False
d002.s007.t002,"But what do we mean , specifically , by `` creativity `` ?",creativity,creativity.n.01,creativity.n.01,creativity%1:09:00::,3.66035532951355,True
d002.s008.t001,No one can say .,say,allege.v.01,suppose.v.01,say%2:32:03::,3.6669325828552246,False
d002.s009.t006,"In practice , it ends up being equated with a `` self-expression `` that encourages the youngsters ' `` self-esteem . ``",self-esteem,self-esteem.n.01,self-esteem.n.01,self-esteem%1:12:00::,2.5007898807525635,True
d002.s010.t010,The result is a generation of young people whose ignorance and intellectual incompetence is matched only by their good opinion of themselves .,opinion,impression.n.01,opinion.n.01,opinion%1:09:00::,1.5707120895385742,False
d002.s011.t021,"The whole notion of `` creativity `` in education was ( and is ) part and parcel of a romantic rebellion against disciplined instruction , which was ( and is ) regarded as `` authoritarian , `` a repression and frustration of the latent talents and the wonderful , if as yet undefined , potentialities inherent in the souls of all our children .",children,child.n.02,child.n.02,child%1:18:01::,2.494046688079834,True
d002.s012.t005,It is not surprising that parents find this romantic extravagance so attractive .,attractive,attractive.a.01,attractive.a.01,attractive%3:00:01::,1.5634340047836304,True
d002.s013.t014,"Fortunately , these same parents do want their children to get a decent education as traditionally understood , and they have enough common sense to know what that demands .",demands,necessitate.v.01,necessitate.v.01,demand%2:42:00::,2.4387104511260986,True
d002.s014.t004,Their commitment to `` creativity `` can not survive adolescent illiteracy .,illiteracy,illiteracy.n.01,illiteracy.n.02,illiteracy%1:09:00::,0.3693855106830597,False
d002.s015.t010,American education 's future will be determined by the degree to which we -- all of us -- allow this common sense to prevail over the illusions that we also share .,share,share.v.04,share.v.01,share%2:42:00::,1.0194909572601318,False
d002.s016.t004,The education establishment will fight against common sense every inch of the way .,every inch,,every_inch.r.01,every_inch%4:02:00::,-inf,False
d002.s017.t003,"The reasons are complex , but one simple reason ought not to be underestimated .",reason,reason.n.01,reason.n.02,reason%1:10:01::,1.069509506225586,False
d002.s018.t010,`` Progressive education `` ( as it was once called ) is far more interesting and agreeable to teachers than is disciplined instruction .,instruction,education.n.01,education.n.01,instruction%1:04:01::,0.49279266595840454,True
d002.s019.t012,It is nice for teachers to think they are engaged in `` personality development `` and even nicer to minimize those irksome tests with often disappointing results .,results,result.n.03,result.n.03,result%1:11:00::,2.3593413829803467,True
d002.s020.t009,"It also provides teachers with a superior self-definition as a `` profession , `` since they will have passed courses in educational psychology and educational philosophy .",philosophy,philosophy.n.02,philosophy.n.02,philosophy%1:09:00::,3.1631712913513184,True
d002.s021.t006,"I myself took such courses in college , thinking I might end up a schoolteacher .",schoolteacher,schoolteacher.n.01,schoolteacher.n.01,schoolteacher%1:18:00::,2.059250593185425,True
d002.s022.t004,They could all fairly be described as `` pap `` courses .,courses,course.n.01,course.n.01,course%1:04:01::,3.100574254989624,True
d002.s023.t005,"But it is unfair to dump on teachers , as distinct from the educational establishment .",establishment,establishment.n.05,institution.n.01,establishment%1:14:00::,2.071532964706421,False
d002.s024.t007,"I know many schoolteachers and , on the whole , they are seriously committed to conscientious teaching .",teaching,education.n.01,education.n.01,teaching%1:04:01::,2.6000680923461914,True
d002.s025.t006,"They may not be among the `` best and brightest `` of their generation -- there are very few such people , by definition .",people,people.n.01,people.n.01,people%1:14:00::,0.7671712040901184,True
d002.s026.t001,But they need not be to do their jobs well .,well,well.r.05,well.r.01,well%4:02:00::,2.741612195968628,False
d002.s027.t003,"Yes , we all can remember one or two truly inspiring teachers from our school days .",teachers,teacher.n.01,teacher.n.01,teacher%1:18:00::,2.5886902809143066,True
d002.s028.t004,"But our education proceeded at the hands of those others , who were merely competent and conscientious .",conscientious,conscientious.s.01,conscientious.s.01,conscientious%5:00:00:careful:00,1.2631504535675049,True
d002.s029.t004,"In this sense , a teacher can be compared to one 's family doctor .",family doctor,,family_doctor.n.01,family_doctor%1:18:00::,-inf,False
d002.s030.t003,"If he were brilliant , he probably would not be a family doctor in the first place .",in the first place,,in_the_first_place.r.01,in_the_first_place%4:02:01::,-inf,False
d002.s031.t003,"If he is competent and conscientious , he serves us well .",well,well.r.01,well.r.01,well%4:02:00::,2.474853992462158,True
d002.s032.t004,Our teachers are not an important factor in our educational crisis .,crisis,crisis.n.01,crisis.n.01,crisis%1:26:00::,3.0388901233673096,True
d002.s033.t003,Whether they are or are not underpaid is a problem of equity ; it is not an educational problem .,problem,problem.n.01,trouble.n.01,problem%1:09:00::,2.036010980606079,False
d002.s034.t011,It is silly libel on our teachers to think they would educate our children better if only they got a few thousand dollars a year more .,more,more.r.01,more.r.02,more%4:02:01::,4.0409088134765625,False
d002.s035.t008,"It is the kind of libel the teachers ' unions do not mind spreading , for their own narrow purposes .",purposes,function.n.02,purpose.n.01,purpose%1:09:00::,1.9962224960327148,False
d002.s036.t012,"It is also the kind of libel politicians find useful , since it helps them strike a friendly posture on behalf of an important constituency .",constituency,constituency.n.01,constituency.n.01,constituency%1:14:00::,0.43088239431381226,True
d002.s037.t009,"But there is not one shred of evidence that , other things being equal , salary differentials result in educational differentials .",differentials,derived_function.n.01,differential.n.02,differential%1:07:00::,0.5359671115875244,False
d002.s038.t002,"If there were such evidence , you can be sure you would have heard of it .",sure,certain.a.02,certain.a.02,sure%3:00:00::,1.9053444862365723,True
d002.s039.t007,"If we wish to be serious about American education , we know exactly what to do -- and , just as important , what not to do .",important,important.a.01,significant.a.01,important%3:00:04::,3.545349359512329,False
d002.s040.t006,"There are many successful schools scattered throughout this nation , some of them in the poorest of ghettos , and they are all sending us the same message .",same,same.a.01,same.a.02,same%3:00:00::,3.8058829307556152,False
d002.s041.t009,"Conversely , there are the majority of unsuccessful schools , and we know which efforts at educational reform are doomed beforehand .",beforehand,ahead.r.04,ahead.r.04,beforehand%4:02:00::,2.274336814880371,True
d002.s042.t006,"We really do know all we need to know , if only we could assimilate this knowledge into our thinking .",knowledge,cognition.n.01,cognition.n.01,knowledge%1:03:00::,3.5461583137512207,True
d002.s043.t007,"In this respect , it would be helpful if our political leaders were mute , rather than eloquently `` concerned . ``",concerned,concerned.a.01,concern.v.02,concern%2:42:01::,2.2153127193450928,False
d002.s044.t007,"They are inevitably inclined to echo the conventional pap , since this is the least controversial option that is open to them .",open,open.s.04,open.s.12,open%5:00:00:unsettled:02,3.254246473312378,False
d002.s045.t010,"Thus at the recent governors ' conference on education , Gov. Bill Clinton of Arkansas announced that `` this country needs a comprehensive child-development policy for children under five . ``",children,child.n.01,child.n.01,child%1:18:00::,2.684497594833374,True
d002.s046.t007,A comprehensive development policy for governors over 30 would seem to be a more pressing need .,need,need.n.01,need.n.01,need%1:26:00::,2.697392463684082,True
d002.s047.t004,"What Gov. Clinton is advocating , in effect , is extending the educational system down to the pre-kindergarten years .",system,system.n.04,system.n.02,system%1:14:00::,0.19849354028701782,False
d002.s048.t004,"Whether desirable or not , this is a child-care program , not an educational program .",program,plan.n.01,program.n.02,program%1:09:01::,2.774141311645508,False
d002.s049.t013,"We know that very early exposure to schooling improves performance in the first grade , but afterward the difference is quickly washed away .",away,away.r.01,away.r.07,away%4:02:09::,-0.4970162510871887,False
d002.s050.t010,Let us sum up what we do know about education and about those education reforms that do work and do not work : -- `` Parental involvement `` is a bad idea .,idea,idea.n.01,idea.n.01,idea%1:09:00::,1.090986728668213,True
d002.s051.t007,Parents are too likely to blame schools for the educational limitations of their children .,children,child.n.02,child.n.02,child%1:18:01::,2.6088919639587402,True
d002.s052.t005,"Parents should be involved with their children 's education at home , not in school .",school,school.n.03,school.n.05,school%1:28:00::,1.3814468383789062,False
d002.s053.t012,They should see to it that their kids do not play truant ; they should make certain that the children spend enough time doing homework ; they should scrutinize the report card .,report card,,report_card.n.01,report_card%1:10:00::,-inf,False
d002.s054.t003,"If parents are dissatisfied with a school , they should have the option of switching to another .",switching,switch.v.04,switch.v.03,switch%2:30:02::,3.0415897369384766,False
d002.s055.t004,-- `` Community involvement `` is an even worse idea .,idea,idea.n.01,idea.n.01,idea%1:09:00::,2.69958233833313,True
d002.s056.t001,"Here , the experience of New York City is decisive .",experience,experience.n.02,experience.n.01,experience%1:09:01::,0.968405544757843,False
d002.s057.t015,"Locally elected school boards , especially in our larger cities , become the prey of ambitious , generally corrupt , and invariably demagogic local politicians or would-be politicians .",politicians,politician.n.02,politician.n.01,politician%1:18:01::,1.2690865993499756,False
d002.s058.t008,"New York is in the process of trying to disengage itself from a 20-year-old commitment to this system of school governance , even as Chicago and other cities are moving to institute it .",institute,establish.v.02,establish.v.02,institute%2:36:01::,0.15796105563640594,True
d002.s059.t010,"-- In most states , increasing expenditures on education , in our current circumstances , will probably make things worse , not better .",better,better.a.01,better.a.01,better%3:00:00::,2.7681002616882324,True
d002.s060.t007,"The reason is simple : Education takes place in the classroom , where the influence of money is minimal .",minimal,minimal.a.01,minimal.a.01,minimal%3:00:00::,2.6590027809143066,True
d002.s061.t015,Decades of educational research tell us unequivocally that even smaller classes have zero effect on the academic performance of the pupils -- though they may sometimes be desirable for other reasons .,reasons,reason.n.01,cause.n.02,reason%1:10:00::,2.737926959991455,False
d002.s062.t011,"The new money flows into the already top-heavy administrative structure , which busies itself piling more and more paper work on the teachers .",teachers,teacher.n.01,teacher.n.01,teacher%1:18:00::,2.4904751777648926,True
d002.s063.t017,There is neither mystery nor paradox in the fact that as educational expenditures ( in real terms ) have increased sharply in the past quarter-of-a-century -- we now spend more per pupil than any other country in the world -- educational performance has declined .,declined,decline.v.06,worsen.v.01,decline%2:30:01::,1.8843802213668823,False
d002.s064.t001,That is the way the system works .,works,work.v.03,function.v.01,work%2:35:02::,3.0536627769470215,False
d002.s065.t004,-- Students should move up the educational ladder as their academic potential allows .,allows,permit.v.01,admit.v.05,allow%2:42:07::,2.574643611907959,False
d002.s066.t007,No student should be permitted to be graduated from elementary school without having mastered the 3 R 's at the level that prevailed 20 years ago .,years,year.n.01,year.n.01,year%1:28:01::,2.8867945671081543,True
d002.s067.t018,"This means `` tracking , `` whose main purpose is less to permit the gifted youngsters to flourish ( though that is clearly desirable ) than to ensure that the less gifted get the necessary grounding for further study or for entering the modern world of work .",work,employment.n.02,employment.n.02,work%1:04:01::,0.5967444181442261,True
d002.s068.t003,The notion that tracking is somehow `` undemocratic `` is absurd .,absurd,absurd.s.01,absurd.s.02,absurd%5:00:00:foolish:00,3.087977409362793,False
d002.s069.t009,The purpose of education is to encourage young men and women to realize their full academic potential .,potential,potential.a.01,potential.n.01,potential%1:26:00::,0.48442599177360535,False
d002.s070.t004,No one in his right mind actually believes that we all have an equal academic potential .,potential,potential.a.01,potential.n.01,potential%1:26:00::,2.5015387535095215,False
d002.s071.t007,"-- It is generally desirable to use older textbooks -- many of them , alas , out of print -- rather than newer ones .",ones,one.n.01,one.n.02,one%1:09:00::,-1.207919955253601,False
d002.s072.t007,"The latter are modish , trendy , often downright silly , and at best insubstantial .",insubstantial,insubstantial.a.01,insubstantial.a.01,insubstantial%3:00:00::,0.6535850167274475,True
d002.s073.t006,They are based on dubious psychological and sociological theories rather than on educational experience .,experience,experience.n.02,experience.n.01,experience%1:09:01::,3.1934704780578613,False
d002.s074.t016,"One of the reasons American students do so poorly in math tests , as compared with British , French , German or Japanese students , is the influence of the `` New Math `` on American textbooks and teaching methods .",methods,method.n.01,method.n.01,method%1:09:00::,1.961793303489685,True
d002.s075.t017,Anyone who wants to appreciate just how bizarre this situation is -- with students who ca not add or subtract `` learning `` the conceptual basis of mathematical theory -- should read the article by Caleb Nelson ( himself a recent math major at Harvard ) in the November American Spectator .,major,major.a.01,major.n.01,major%1:18:00::,1.088918924331665,False
d002.s076.t010,"-- Most important of all , schools should have principals with a large measure of authority over the faculty , the curriculum , and all matters of student discipline .",student,student.n.01,student.n.01,student%1:18:00::,0.21422766149044037,True
d002.s077.t011,Study after study -- the most recent from the Brookings Institution -- tells us that the best schools are those that are free of outside interference and are governed by a powerful head .,head,head.n.04,principal.n.02,head%1:18:01::,1.4948046207427979,False
d002.s078.t004,"With that authority , of course , goes an unambiguous accountability .",accountability,accountability.n.01,accountability.n.01,accountability%1:07:00::,0.4276537597179413,True
d002.s079.t009,Schools that are structured in this way produce students with higher morale and superior academic performance .,performance,performance.n.03,performance.n.04,performance%1:04:03::,-0.22049395740032196,False
d002.s080.t005,"This is a fact -- though , in view of all the feathers that are ruffled by this fact , it is not surprising that one hears so little about it .",so,so.r.01,so.r.01,so%4:02:02::,3.456547975540161,True
d002.s081.t000,"Mr. Kristol , an American Enterprise Institute fellow , co-edits The Public Interest and publishes The National Interest .",publishes,publish.v.02,publish.v.02,publish%2:32:00::,2.8476791381835938,True
